amphipoda_tot,bivalvia_tot,clupeidae_tot,clupea_harengus_tot,gadus_morhua_tot,gobiidae_tot,mysidae_tot,non_bio_tot,other_crustacea_tot,other_tot,other_pisces_tot,platichthys_flesus_tot,polychaeta_tot,saduria_entomon_tot,sprattus_sprattus_tot,pred_id,pred_length_cm,pred_weight_g,species,year,quarter,subdiv,ices_rect,X,Y,group,id,n
0,0.14,0,0,0,0,0,0,0.02,0.55,0,0,0,0,0,2021_4_FLE_1,23,155,Flounder,2021,4,24,39G3,391.7102405432812,6114.656988540824,Flounder,2021_4_39G3_Flounder,46
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021_4_FLE_10,22,132,Flounder,2021,4,24,39G3,391.7102405432812,6114.656988540824,Flounder,2021_4_39G3_Flounder,46
0.05,0.49,0,0,0,0,0,0,0.03,0.56,0,0,0,0,0,2021_4_FLE_100,20,97,Flounder,2021,4,25,40G4,460.19525094928827,6172.872959745471,Flounder,2021_4_40G4_Flounder,83
0.1999999999999999,1.41,0,0,0,0,0,0,0.2899999999999999,0.9,0,0,0,0,0,2021_4_FLE_101,30,320,Flounder,2021,4,25,40G4,460.19525094928827,6172.872959745471,Flounder,2021_4_40G4_Flounder,83
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021_4_FLE_102,21,112,Flounder,2021,4,25,40G4,460.19525094928827,6172.872959745471,Flounder,2021_4_40G4_Flounder,83
0.15,1.72,0,0,0,0,0,0,0.2899999999999998,1.51,0,0,0.03,0,0,2021_4_FLE_103,33,412,Flounder,2021,4,25,40G4,460.19525094928827,6172.872959745471,Flounder,2021_4_40G4_Flounder,83
0.04,10.94,0,0,0,0,0,0.86,0.02,0,0,0,0,0,0,2021_4_FLE_104,35,467,Flounder,2021,4,25,40G4,461.2427294140827,6172.863520191438,Flounder,2021_4_40G4_Flounder,83
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021_4_FLE_105,28,244,Flounder,2021,4,25,40G4,461.2427294140827,6172.863520191438,Flounder,2021_4_40G4_Flounder,83
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021_4_FLE_106,27,220,Flounder,2021,4,25,40G4,461.2427294140827,6172.863520191438,Flounder,2021_4_40G4_Flounder,83
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021_4_FLE_107,31,322,Flounder,2021,4,25,40G4,461.2427294140827,6172.863520191438,Flounder,2021_4_40G4_Flounder,83
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021_4_FLE_108,25,149,Flounder,2021,4,25,40G4,461.2427294140827,6172.863520191438,Flounder,2021_4_40G4_Flounder,83
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021_4_FLE_109,23,172,Flounder,2021,4,25,40G4,461.2427294140827,6172.863520191438,Flounder,2021_4_40G4_Flounder,83
0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,2021_4_FLE_11,28,183,Flounder,2021,4,24,39G3,391.7102405432812,6114.656988540824,Flounder,2021_4_39G3_Flounder,46
0.04999999999999998,0.03,0,0,0,0,0,0,0.13999999999999996,0,0,0,0.25,0,0,2021_4_FLE_110,22,114,Flounder,2021,4,25,40G4,461.2427294140827,6172.863520191438,Flounder,2021_4_40G4_Flounder,83
0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,2021_4_FLE_111,30,325,Flounder,2021,4,25,40G4,461.2427294140827,6172.863520191438,Flounder,2021_4_40G4_Flounder,83
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021_4_FLE_112,24,137,Flounder,2021,4,25,40G4,461.2427294140827,6172.863520191438,Flounder,2021_4_40G4_Flounder,83
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021_4_FLE_113,29,306,Flounder,2021,4,25,40G4,461.2427294140827,6172.863520191438,Flounder,2021_4_40G4_Flounder,83
0.08,0.2,0,0,0,0,0,0,0.35999999999999976,0.05,0,0,0,0,0,2021_4_FLE_114,26,189,Flounder,2021,4,25,40G4,461.2427294140827,6172.863520191438,Flounder,2021_4_40G4_Flounder,83
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021_4_FLE_115,19,85,Flounder,2021,4,25,40G4,461.2427294140827,6172.863520191438,Flounder,2021_4_40G4_Flounder,83
0.12,3.47,0,0,0,0,0,0,0.17999999999999997,2.23,0,0,0.08,0,0,2021_4_FLE_116,28,251,Flounder,2021,4,25,40G4,466.4516177854864,6169.11043928566,Flounder,2021_4_40G4_Flounder,83
0.05,11.050000000000002,0,0,0,0,0,0,0.06,0.21,0,0,0.18,0,0,2021_4_FLE_117,31,284,Flounder,2021,4,25,40G4,466.4516177854864,6169.11043928566,Flounder,2021_4_40G4_Flounder,83
0,0.2,0,0,0,0,0,0,0,0.01,0,0,0,0,0,2021_4_FLE_118,21,108,Flounder,2021,4,25,40G4,466.4516177854864,6169.11043928566,Flounder,2021_4_40G4_Flounder,83
0.08999999999999994,0.45,0,0,0,0,0,0,0.18999999999999995,0.04,0,0,0,0,0,2021_4_FLE_119,27,242,Flounder,2021,4,25,40G4,466.4516177854864,6169.11043928566,Flounder,2021_4_40G4_Flounder,83
0,0,0,0,0,0,0,0,0.03,0.13,0,0,0.03,0,0,2021_4_FLE_12,21,100,Flounder,2021,4,24,39G3,391.7102405432812,6114.656988540824,Flounder,2021_4_39G3_Flounder,46
0.01,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2021_4_FLE_120,30,275,Flounder,2021,4,25,40G4,466.4516177854864,6169.11043928566,Flounder,2021_4_40G4_Flounder,83
0.40000000000000024,4.449999999999999,0,0,0,0,0,0,0.09,0.7,0,0,0,0,0,2021_4_FLE_121,32,444,Flounder,2021,4,25,40G4,466.4516177854864,6169.11043928566,Flounder,2021_4_40G4_Flounder,83
0.1599999999999999,2.27,0,0,0,0,0,0,1.5200000000000005,0.03,0,0,0,0,0,2021_4_FLE_122,26,208,Flounder,2021,4,25,40G4,466.4516177854864,6169.11043928566,Flounder,2021_4_40G4_Flounder,83
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021_4_FLE_123,24,157,Flounder,2021,4,25,40G4,466.4516177854864,6169.11043928566,Flounder,2021_4_40G4_Flounder,83
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021_4_FLE_124,23,119,Flounder,2021,4,25,40G4,466.4516177854864,6169.11043928566,Flounder,2021_4_40G4_Flounder,83
0.03999999999999999,0.95,0,0,0,0,0,0,1.060000000000001,0.2,0,0,0.04,0,0,2021_4_FLE_125,25,154,Flounder,2021,4,25,40G4,466.4516177854864,6169.11043928566,Flounder,2021_4_40G4_Flounder,83
0.5400000000000003,5.39,0,0,0,0,0,0.4,0,0.20999999999999996,0,0,0,0,0,2021_4_FLE_126,29,237,Flounder,2021,4,25,40G4,466.4516177854864,6169.11043928566,Flounder,2021_4_40G4_Flounder,83
0.02,0.39,0,0,0,0,0,0,0.02,0.03,0,0,0.11,0,0,2021_4_FLE_127,22,117,Flounder,2021,4,25,40G4,466.4516177854864,6169.11043928566,Flounder,2021_4_40G4_Flounder,83
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021_4_FLE_128,20,99,Flounder,2021,4,25,40G4,466.4516177854864,6169.11043928566,Flounder,2021_4_40G4_Flounder,83
0.11999999999999998,1.06,0,0,0,0,0,0,0.15999999999999995,0.92,0,0,0,0,0,2021_4_FLE_129,33,378,Flounder,2021,4,25,40G4,466.4516177854864,6169.11043928566,Flounder,2021_4_40G4_Flounder,83
0,0.11,0,0,0,0,0,0,0,0.34,0,0,0,0,0,2021_4_FLE_13,20,94,Flounder,2021,4,24,39G3,391.7102405432812,6114.656988540824,Flounder,2021_4_39G3_Flounder,46
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021_4_FLE_130,34,431,Flounder,2021,4,25,40G4,466.4516177854864,6169.11043928566,Flounder,2021_4_40G4_Flounder,83
0,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,2021_4_FLE_131,32,342,Flounder,2021,4,25,40G4,475.86654791355977,6165.338443338249,Flounder,2021_4_40G4_Flounder,83
0.20999999999999996,2.6399999999999997,0,0,0,0,0,0,0.12999999999999998,1.12,0,0,0,0,0,2021_4_FLE_132,28,206,Flounder,2021,4,25,40G4,475.86654791355977,6165.338443338249,Flounder,2021_4_40G4_Flounder,83
0.07,0.86,0,0,0,0,0,0,0.2,0.07,0,0,0,0,0,2021_4_FLE_133,27,231,Flounder,2021,4,25,40G4,475.86654791355977,6165.338443338249,Flounder,2021_4_40G4_Flounder,83
0.01,7.029999999999999,0,0,0,0,0,0,0.5399999999999999,1.16,0,0,0,0,0,2021_4_FLE_134,29,301,Flounder,2021,4,25,40G4,475.86654791355977,6165.338443338249,Flounder,2021_4_40G4_Flounder,83
0,0.27,0,0,0,0,0,0,0,0.27,0,0,0,0,0,2021_4_FLE_135,26,190,Flounder,2021,4,25,40G4,475.86654791355977,6165.338443338249,Flounder,2021_4_40G4_Flounder,83
0,2.49,0,0,0,0,0,0,0.29,0.48,0,0,0.05,0,0,2021_4_FLE_136,23,129,Flounder,2021,4,25,40G4,475.86654791355977,6165.338443338249,Flounder,2021_4_40G4_Flounder,83
0,0.22,0,0,0,0,0,0,0,0.56,0,0,0,0,0,2021_4_FLE_137,24,148,Flounder,2021,4,25,40G4,475.86654791355977,6165.338443338249,Flounder,2021_4_40G4_Flounder,83
0.11999999999999998,0.98,0,0,0,0,0,0,0.1,1.16,0,0,0,0,0,2021_4_FLE_138,25,166,Flounder,2021,4,25,40G4,475.86654791355977,6165.338443338249,Flounder,2021_4_40G4_Flounder,83
0,0.8899999999999999,0,0,0,0,0,0,0,0.07,0,0,0.01,0,0,2021_4_FLE_139,22,127,Flounder,2021,4,25,40G4,475.86654791355977,6165.338443338249,Flounder,2021_4_40G4_Flounder,83
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021_4_FLE_14,32,308,Flounder,2021,4,24,39G3,391.7102405432812,6114.656988540824,Flounder,2021_4_39G3_Flounder,46
0,1.4899999999999998,0,0,0,0,0,0,0.06999999999999999,0.7999999999999999,0,0,0,0,0,2021_4_FLE_140,30,246,Flounder,2021,4,25,40G4,475.86654791355977,6165.338443338249,Flounder,2021_4_40G4_Flounder,83
0.14999999999999994,1.96,0,0,0,0,0,0,0.41,0.76,0,0,0,0,0,2021_4_FLE_141,33,424,Flounder,2021,4,25,40G4,475.86654791355977,6165.338443338249,Flounder,2021_4_40G4_Flounder,83
0.12999999999999998,7.5,0,0,0,0,0,0,0.3499999999999998,1.3799999999999997,0,0,0,0,0,2021_4_FLE_142,31,394,Flounder,2021,4,25,40G4,475.86654791355977,6165.338443338249,Flounder,2021_4_40G4_Flounder,83
0.3400000000000002,5.5,0,0,0,0,0,0,0.36000000000000004,3.85,0,0,0,0,0,2021_4_FLE_143,35,548,Flounder,2021,4,25,40G4,475.86654791355977,6165.338443338249,Flounder,2021_4_40G4_Flounder,83
0.03,5.859999999999999,0,0,0,0,0,0,0.09999999999999996,0.14999999999999986,0,0,0,0,0,2021_4_FLE_144,24,191,Flounder,2021,4,25,40G5,515.685744814013,6180.139006704826,Flounder,2021_4_40G5_Flounder,41
0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,2021_4_FLE_145,26,232,Flounder,2021,4,25,40G5,515.685744814013,6180.139006704826,Flounder,2021_4_40G5_Flounder,41
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021_4_FLE_146,25,172,Flounder,2021,4,25,40G5,515.685744814013,6180.139006704826,Flounder,2021_4_40G5_Flounder,41
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021_4_FLE_147,23,162,Flounder,2021,4,25,40G5,515.685744814013,6180.139006704826,Flounder,2021_4_40G5_Flounder,41
0,8.27,0,0,0,0,0,0,0,0.06,0,0,0,0,0,2021_4_FLE_148,28,308,Flounder,2021,4,25,40G5,515.685744814013,6180.139006704826,Flounder,2021_4_40G5_Flounder,41
0,5.48,0,0,0,0,0,0,0.04,0.02,0,0,0,0,0,2021_4_FLE_149,29,301,Flounder,2021,4,25,40G5,515.685744814013,6180.139006704826,Flounder,2021_4_40G5_Flounder,41
0,0.05,0,0,0,0,0,0,0.02,0,0,0,0.06,0,0,2021_4_FLE_15,34,404,Flounder,2021,4,24,39G3,391.7102405432812,6114.656988540824,Flounder,2021_4_39G3_Flounder,46
0,16.65,0,0,0,0,0,0.27,0,0,0,0,0,0,0,2021_4_FLE_150,32,505,Flounder,2021,4,25,40G5,515.685744814013,6180.139006704826,Flounder,2021_4_40G5_Flounder,41
0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,2021_4_FLE_151,20,97,Flounder,2021,4,25,40G5,515.685744814013,6180.139006704826,Flounder,2021_4_40G5_Flounder,41
0,1.66,0,0,0,0,0,0,0,0,0,0,0,0,0,2021_4_FLE_152,22,134,Flounder,2021,4,25,40G5,515.685744814013,6180.139006704826,Flounder,2021_4_40G5_Flounder,41
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021_4_FLE_153,31,314,Flounder,2021,4,25,40G5,515.685744814013,6180.139006704826,Flounder,2021_4_40G5_Flounder,41
0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,2021_4_FLE_154,27,221,Flounder,2021,4,25,40G5,515.685744814013,6180.139006704826,Flounder,2021_4_40G5_Flounder,41
0.01,1.04,0,0,0,0,0,0,0.02,0.2099999999999999,0,0,0,0,0,2021_4_FLE_155,21,93,Flounder,2021,4,25,40G5,515.685744814013,6180.139006704826,Flounder,2021_4_40G5_Flounder,41
0,0.76,0,0,0,0,0,0,0.02,0,0,0,0.84,0,0,2021_4_FLE_156,26,198,Flounder,2021,4,25,40G5,534.5084845345624,6180.247650242964,Flounder,2021_4_40G5_Flounder,41
0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,2021_4_FLE_157,24,143,Flounder,2021,4,25,40G5,534.5084845345624,6180.247650242964,Flounder,2021_4_40G5_Flounder,41
0.02,0.04999999999999997,0,0,0,0,0,0,0.04999999999999997,0,0,0,0.09,0,0,2021_4_FLE_158,29,328,Flounder,2021,4,25,40G5,534.5084845345624,6180.247650242964,Flounder,2021_4_40G5_Flounder,41
0,2.3,0,0,0,0,0,0,0,0.02,0,0,0,0,0,2021_4_FLE_159,25,184,Flounder,2021,4,25,40G5,534.5084845345624,6180.247650242964,Flounder,2021_4_40G5_Flounder,41
0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,2021_4_FLE_16,35,448,Flounder,2021,4,24,39G3,391.7102405432812,6114.656988540824,Flounder,2021_4_39G3_Flounder,46
0,0.02,0,0,0,0,0,0,0,0,0,0,0.02,0,0,2021_4_FLE_160,28,268,Flounder,2021,4,25,40G5,534.5084845345624,6180.247650242964,Flounder,2021_4_40G5_Flounder,41
0.02,0,0,0,0,0,0,0,0.03,0,0,0,1.37,0,0,2021_4_FLE_161,22,151,Flounder,2021,4,25,40G5,534.5084845345624,6180.247650242964,Flounder,2021_4_40G5_Flounder,41
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021_4_FLE_162,23,148,Flounder,2021,4,25,40G5,534.5084845345624,6180.247650242964,Flounder,2021_4_40G5_Flounder,41
0,3.94,0,0,0,0,0,0,0.02,0,0,0,0.45,0,0,2021_4_FLE_163,32,390,Flounder,2021,4,25,40G5,534.5084845345624,6180.247650242964,Flounder,2021_4_40G5_Flounder,41
0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,2021_4_FLE_164,31,321,Flounder,2021,4,25,40G5,534.5084845345624,6180.247650242964,Flounder,2021_4_40G5_Flounder,41
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021_4_FLE_165,27,176,Flounder,2021,4,25,40G5,534.5084845345624,6180.247650242964,Flounder,2021_4_40G5_Flounder,41
0,0.02,0,0,0,0,0,0,0,0.12,0,0,0,0,0,2021_4_FLE_166,20,115,Flounder,2021,4,25,40G5,534.5084845345624,6180.247650242964,Flounder,2021_4_40G5_Flounder,41
0,0.17,0,0,0,0,0,0,0.02,0,0,0,0,0,0,2021_4_FLE_167,21,125,Flounder,2021,4,25,40G5,534.5084845345624,6180.247650242964,Flounder,2021_4_40G5_Flounder,41
0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,2021_4_FLE_168,30,310,Flounder,2021,4,25,40G5,534.5084845345624,6180.247650242964,Flounder,2021_4_40G5_Flounder,41
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021_4_FLE_169,19,81,Flounder,2021,4,25,40G5,534.5084845345624,6180.247650242964,Flounder,2021_4_40G5_Flounder,41
0,0.06,0,0,0,0,0,0,0.04999999999999997,0.11,0,0,0,0,0,2021_4_FLE_17,26,190,Flounder,2021,4,24,39G3,423.81351984477334,6128.831913628031,Flounder,2021_4_39G3_Flounder,46
0,15.2,0,0,0,0,0,0,0,0.28,0,0,0,0,0,2021_4_FLE_170,35,508,Flounder,2021,4,25,40G5,558.4592657018769,6187.924269772667,Flounder,2021_4_40G5_Flounder,41
0,16.280000000000005,0,0,0,0,0,0,0,0.5499999999999998,0,0,0,0,0,2021_4_FLE_171,31,382,Flounder,2021,4,25,40G5,558.4592657018769,6187.924269772667,Flounder,2021_4_40G5_Flounder,41
0,3.76,0,0,0,0,0,0,0,0.09,0,0,0,0,12.239999999999998,2021_4_FLE_172,25,232,Flounder,2021,4,25,40G5,558.4592657018769,6187.924269772667,Flounder,2021_4_40G5_Flounder,41
0,3.96,0,0,0,0,0,0,0,0,0,0,0,0,0,2021_4_FLE_173,29,337,Flounder,2021,4,25,40G5,558.4592657018769,6187.924269772667,Flounder,2021_4_40G5_Flounder,41
0,5.599999999999999,0,0,0,0,0,0,0,0.16999999999999996,0,0,0,0,0,2021_4_FLE_174,28,246,Flounder,2021,4,25,40G5,558.4592657018769,6187.924269772667,Flounder,2021_4_40G5_Flounder,41
0,2.94,0,0,0,0,0,0,0.02,0.09,0,0,0,0,1.39,2021_4_FLE_175,26,230,Flounder,2021,4,25,40G5,558.4592657018769,6187.924269772667,Flounder,2021_4_40G5_Flounder,41
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021_4_FLE_176,23,156,Flounder,2021,4,25,40G5,558.4592657018769,6187.924269772667,Flounder,2021_4_40G5_Flounder,41
0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,2021_4_FLE_177,22,116,Flounder,2021,4,25,40G5,558.4592657018769,6187.924269772667,Flounder,2021_4_40G5_Flounder,41
0,0.46,0,0,0,0,0,0,0,0,0,0,0,0,3.22,2021_4_FLE_178,21,107,Flounder,2021,4,25,40G5,558.4592657018769,6187.924269772667,Flounder,2021_4_40G5_Flounder,41
0,3.3800000000000017,0,0,0,0,0,0,0,0.02,0,0,0,0,0,2021_4_FLE_179,20,98,Flounder,2021,4,25,40G5,558.4592657018769,6187.924269772667,Flounder,2021_4_40G5_Flounder,41
0.01,0.05,0,0,0,0,0,0,0.2,0.56,0,0,0,0,0,2021_4_FLE_18,33,417,Flounder,2021,4,24,39G3,423.81351984477334,6128.831913628031,Flounder,2021_4_39G3_Flounder,46
0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,9.14,2021_4_FLE_180,32,373,Flounder,2021,4,25,40G5,558.4592657018769,6187.924269772667,Flounder,2021_4_40G5_Flounder,41
0,6.029999999999999,0,0,0,0,0,0,0,0.01,0,0,0,0,23.090000000000003,2021_4_FLE_181,33,472,Flounder,2021,4,25,40G5,558.4592657018769,6187.924269772667,Flounder,2021_4_40G5_Flounder,41
0,2.3200000000000003,0,0,0,0,0,0.22,0,0.16,0,0,0,0,0,2021_4_FLE_182,24,151,Flounder,2021,4,25,40G5,558.4592657018769,6187.924269772667,Flounder,2021_4_40G5_Flounder,41
0,8.36,0,0,0,0,0,0,0.02,0.14,0,0,0,0,0,2021_4_FLE_183,27,219,Flounder,2021,4,25,40G5,558.4592657018769,6187.924269772667,Flounder,2021_4_40G5_Flounder,41
0,9.08,0,0,0,0,0,0,0,0.05,0,0,0,0,16.46,2021_4_FLE_184,30,377,Flounder,2021,4,25,40G5,558.4592657018769,6187.924269772667,Flounder,2021_4_40G5_Flounder,41
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021_4_FLE_185,35,414,Flounder,2021,4,25,40G6,583.1368786159284,6153.075483893368,Flounder,2021_4_40G6_Flounder,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021_4_FLE_186,24,164,Flounder,2021,4,25,40G6,583.1368786159284,6153.075483893368,Flounder,2021_4_40G6_Flounder,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021_4_FLE_187,26,179,Flounder,2021,4,25,40G6,583.1368786159284,6153.075483893368,Flounder,2021_4_40G6_Flounder,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021_4_FLE_188,23,133,Flounder,2021,4,25,40G6,583.1368786159284,6153.075483893368,Flounder,2021_4_40G6_Flounder,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021_4_FLE_189,25,196,Flounder,2021,4,25,40G6,583.1368786159284,6153.075483893368,Flounder,2021_4_40G6_Flounder,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021_4_FLE_19,25,184,Flounder,2021,4,24,39G3,423.81351984477334,6128.831913628031,Flounder,2021_4_39G3_Flounder,46
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021_4_FLE_190,34,343,Flounder,2021,4,25,40G6,583.1368786159284,6153.075483893368,Flounder,2021_4_40G6_Flounder,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021_4_FLE_191,21,107,Flounder,2021,4,25,40G6,583.1368786159284,6153.075483893368,Flounder,2021_4_40G6_Flounder,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021_4_FLE_192,22,117,Flounder,2021,4,25,40G6,583.1368786159284,6153.075483893368,Flounder,2021_4_40G6_Flounder,8
0,0.34,0,0,0,0,0,0,0,0,0,0,0,0.16,0,2021_4_FLE_193,20,89,Flounder,2021,4,28,43G8,730.8504831384033,6340.546595780473,Flounder,2021_4_43G8_Flounder,17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021_4_FLE_194,29,261,Flounder,2021,4,28,43G8,730.8504831384033,6340.546595780473,Flounder,2021_4_43G8_Flounder,17
0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,2021_4_FLE_195,27,238,Flounder,2021,4,28,43G8,730.8504831384033,6340.546595780473,Flounder,2021_4_43G8_Flounder,17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021_4_FLE_196,23,141,Flounder,2021,4,28,43G8,730.8504831384033,6340.546595780473,Flounder,2021_4_43G8_Flounder,17
0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,2021_4_FLE_197,19,87,Flounder,2021,4,28,43G8,730.8504831384033,6340.546595780473,Flounder,2021_4_43G8_Flounder,17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021_4_FLE_199,17,76,Flounder,2021,4,28,43G8,730.8504831384033,6340.546595780473,Flounder,2021_4_43G8_Flounder,17
0,0.12,0,0,0,0,0,0,0.01,0.39,0,0,0,0,0,2021_4_FLE_2,29,234,Flounder,2021,4,24,39G3,391.7102405432812,6114.656988540824,Flounder,2021_4_39G3_Flounder,46
0.16,4.96,0,0,0,0,0,0,0.14,0.2,0,0,0,0,0,2021_4_FLE_20,27,242,Flounder,2021,4,24,39G3,423.81351984477334,6128.831913628031,Flounder,2021_4_39G3_Flounder,46
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021_4_FLE_200,18,85,Flounder,2021,4,28,43G8,730.8504831384033,6340.546595780473,Flounder,2021_4_43G8_Flounder,17
0,0.19,0,0,0,0,0,0,0,0,0,0,0,0.09,0,2021_4_FLE_202,28,198,Flounder,2021,4,28,43G8,730.8504831384033,6340.546595780473,Flounder,2021_4_43G8_Flounder,17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021_4_FLE_203,21,112,Flounder,2021,4,28,43G8,730.8504831384033,6340.546595780473,Flounder,2021_4_43G8_Flounder,17
0,3.05,0,0,0,0,0,0,0,0,0,0,0,0,0,2021_4_FLE_204,25,163,Flounder,2021,4,28,43G8,730.8504831384033,6340.546595780473,Flounder,2021_4_43G8_Flounder,17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021_4_FLE_205,22,108,Flounder,2021,4,28,43G8,730.8504831384033,6340.546595780473,Flounder,2021_4_43G8_Flounder,17
0,0.71,0,0,0,0,0,0,0,0,0,0,0,3.26,0,2021_4_FLE_209,24,163,Flounder,2021,4,28,43G8,730.8504831384033,6340.546595780473,Flounder,2021_4_43G8_Flounder,17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021_4_FLE_21,30,324,Flounder,2021,4,24,39G3,423.81351984477334,6128.831913628031,Flounder,2021_4_39G3_Flounder,46
0,0,0,0,0,0,0,0,0,0,0,0,0,4.699999999999999,0,2021_4_FLE_210,32,387,Flounder,2021,4,28,43G8,730.8504831384033,6340.546595780473,Flounder,2021_4_43G8_Flounder,17
0,0.4,0,0,0,0,0,0,0,0,0,0,0,0.26,0,2021_4_FLE_212,26,207,Flounder,2021,4,28,43G8,730.8504831384033,6340.546595780473,Flounder,2021_4_43G8_Flounder,17
0,0,0,0,0,0,0,0,0,0,0,0,0,2.27,0,2021_4_FLE_216,30,311,Flounder,2021,4,28,43G8,730.8504831384033,6340.546595780473,Flounder,2021_4_43G8_Flounder,17
0,0,0,0,0,0,0,0,0,0,0,0,0,0.16999999999999998,0,2021_4_FLE_218,16,51,Flounder,2021,4,28,43G8,730.8504831384033,6340.546595780473,Flounder,2021_4_43G8_Flounder,17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021_4_FLE_22,29,257,Flounder,2021,4,24,39G3,423.81351984477334,6128.831913628031,Flounder,2021_4_39G3_Flounder,46
0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,2021_4_FLE_220,31,267,Flounder,2021,4,28,43G8,730.8504831384033,6340.546595780473,Flounder,2021_4_43G8_Flounder,17
0,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,2021_4_FLE_225,24,174,Flounder,2021,4,28,43G9,743.7402627271339,6361.748712091875,Flounder,2021_4_43G9_Flounder,9
0,3.3,0,0,0,0,0,0,0,0,0,0,0.04,0,0,2021_4_FLE_226,21,109,Flounder,2021,4,28,43G9,743.7402627271339,6361.748712091875,Flounder,2021_4_43G9_Flounder,9
0.02,0.06,0,0,0,0,0,0,0,0.03,0,0,0.07,0.02,0,2021_4_FLE_228,25,168,Flounder,2021,4,28,43G9,743.7402627271339,6361.748712091875,Flounder,2021_4_43G9_Flounder,9
0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0,2021_4_FLE_229,23,153,Flounder,2021,4,28,43G9,743.7402627271339,6361.748712091875,Flounder,2021_4_43G9_Flounder,9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021_4_FLE_23,31,336,Flounder,2021,4,24,39G3,423.81351984477334,6128.831913628031,Flounder,2021_4_39G3_Flounder,46
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021_4_FLE_231,20,105,Flounder,2021,4,28,43G9,743.7402627271339,6361.748712091875,Flounder,2021_4_43G9_Flounder,9
0,0,0,0,0,0,0,0,0,0,0,0,0,3.0900000000000003,0,2021_4_FLE_232,26,181,Flounder,2021,4,28,43G9,743.7402627271339,6361.748712091875,Flounder,2021_4_43G9_Flounder,9
0,0,0,0,0,0,0,0,0.29,0,0,0,0,2.49,0,2021_4_FLE_233,22,141,Flounder,2021,4,28,43G9,743.7402627271339,6361.748712091875,Flounder,2021_4_43G9_Flounder,9
